,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,REPORTED_DATE,GEO_LON,GEO_LAT,NEIGHBORHOOD_ID,MARIJUANA?
177831,2016664449.0,2016660000000000.0,3504,drug-hallucinogen-possess,drug-alcohol,10/17/16 5:35,10/17/16 5:42,-105.025446,39.6703619,harvey-park,MARIJUANA
177832,2016664449.0,2016660000000000.0,3532,drug-cocaine-possess,drug-alcohol,10/17/16 5:35,10/17/16 5:42,-105.025446,39.6703619,harvey-park,MARIJUANA
177833,2016664449.0,2016660000000000.0,3563,drug-marijuana-cultivation,drug-alcohol,10/17/16 5:35,10/17/16 5:42,-105.025446,39.6703619,harvey-park,MARIJUANA
177834,2016664449.0,2016660000000000.0,3562,drug-marijuana-possess,drug-alcohol,10/17/16 5:35,10/17/16 5:42,-105.025446,39.6703619,harvey-park,MARIJUANA
177943,201674971.0,201675000000000.0,2203,burglary-business-by-force,burglary,2/4/16 19:00,2/5/16 3:45,-104.9872685,39.6732078,rosedale,MARIJUANA
178168,2016520005.0,2016520000000000.0,2203,burglary-business-by-force,burglary,8/16/16 3:00,8/16/16 4:01,-104.9992513,39.697127200000004,athmar-park,MARIJUANA
178595,2016605606.0,2016610000000000.0,1212,robbery-car-jacking,robbery,9/21/16 9:21,9/21/16 10:34,-105.01810549999999,39.761105,highland,MARIJUANA
178714,2016619671.0,2016620000000000.0,2399,theft-other,larceny,9/26/16 8:35,9/27/16 11:15,-104.99928270000001,39.7061759,athmar-park,MARIJUANA
178854,2016635813.0,2016640000000000.0,2203,burglary-business-by-force,burglary,10/4/16 0:55,10/4/16 10:48,-104.99909280000001,39.6775058,college-view-south-platte,MARIJUANA
179602,2016611035.0,2016610000000000.0,2399,theft-other,larceny,9/19/16 11:40,9/23/16 14:19,-105.0002023,39.695319399999995,ruby-hill,MARIJUANA
179823,2016590245.0,2016590000000000.0,1205,robbery-street,robbery,9/14/16 12:00,9/14/16 12:44,-104.98750020000001,39.718358200000004,baker,MARIJUANA
179951,20166003908.0,2.0166e+16,2999,criminal-mischief-other,public-disorder,4/24/16 22:30,4/25/16 23:23,-104.8524953,39.7843425,montbello,MARIJUANA
180740,2016625277.0,2016630000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,9/29/16 16:00,9/29/16 16:09,-105.0029673,39.7680534,highland,MARIJUANA
181022,2016753176.0,2016750000000000.0,2203,burglary-business-by-force,burglary,11/25/16 3:58,11/25/16 10:19,-105.00692520000001,39.7222297,baker,MARIJUANA
181229,20166002989.0,2.0166e+16,2999,criminal-mischief-other,public-disorder,3/28/16 0:34,3/29/16 22:58,-104.8524953,39.7843425,montbello,MARIJUANA
182195,2016621620.0,2016620000000000.0,2203,burglary-business-by-force,burglary,9/28/16 5:45,9/28/16 6:59,-105.00918090000002,39.662017999999996,college-view-south-platte,MARIJUANA
182335,2016608985.0,2016610000000000.0,2399,theft-other,larceny,9/9/16 9:30,9/22/16 19:21,-105.0084318,39.6964604,ruby-hill,MARIJUANA
183164,2016688150.0,2016690000000000.0,2399,theft-other,larceny,10/13/16 9:00,10/27/16 9:28,-104.99935520000001,39.6960103,ruby-hill,MARIJUANA
183282,2016731454.0,2016730000000000.0,2203,burglary-business-by-force,burglary,11/14/16 23:45,11/15/16 0:29,-104.9980321,39.6683346,overland,MARIJUANA
183864,20167346652.0,2.01673e+16,2204,burglary-residence-no-force,burglary,11/16/16 4:00,11/16/16 13:19,-104.96556869999999,39.677020500000005,university,MARIJUANA
184835,2016623996.0,2016620000000000.0,2204,burglary-residence-no-force,burglary,9/29/16 3:53,9/29/16 3:53,-104.9742301,39.7515339,five-points,MARIJUANA
185266,2016669500.0,2016670000000000.0,2203,burglary-business-by-force,burglary,10/19/16 3:40,10/19/16 12:10,-104.97196409999998,39.736960100000005,cheesman-park,MARIJUANA
185723,2016596160.0,2016600000000000.0,2203,burglary-business-by-force,burglary,9/17/16 1:50,9/17/16 2:45,-104.94169550000001,39.7094471,belcaro,MARIJUANA
185934,2017248786.0,2017250000000000.0,2202,burglary-residence-by-force,burglary,4/13/17 21:00,4/17/17 8:10,-104.96011840000001,39.7408211,city-park-west,MARIJUANA
186064,2016614701.0,2016610000000000.0,2999,criminal-mischief-other,public-disorder,9/25/16 1:40,9/25/16 1:54,-105.0243508,39.6883421,ruby-hill,MARIJUANA
186778,2017216733.0,2017220000000000.0,1313,assault-simple,other-crimes-against-persons,4/3/17 18:48,4/3/17 20:14,-104.9896054,39.7417104,cbd,MARIJUANA
187752,2016744755.0,2016740000000000.0,2203,burglary-business-by-force,burglary,11/21/16 4:30,11/21/16 4:35,-104.98795690000001,39.68014,overland,MARIJUANA
187845,201724830.0,201725000000000.0,2203,burglary-business-by-force,burglary,1/11/17 17:00,1/12/17 12:00,-104.988437,39.6844605,overland,MARIJUANA
189203,20166004916.0,2.0166e+16,2999,criminal-mischief-other,public-disorder,5/24/16 0:15,5/24/16 10:44,-104.98795690000001,39.68014,overland,MARIJUANA
189300,20166007704.0,2.0166e+16,2305,theft-items-from-vehicle,theft-from-motor-vehicle,8/6/16 4:17,8/7/16 15:32,-104.7070821,39.8366369,dia,MARIJUANA
189828,2017172601.0,2017170000000000.0,2589,forgery-other,white-collar-crime,3/15/17 12:35,3/15/17 13:45,-104.9944295,39.7463597,cbd,MARIJUANA
189947,2016801990.0,2016800000000000.0,2203,burglary-business-by-force,burglary,12/17/16 4:46,12/17/16 4:54,-104.8451022,39.7697682,stapleton,MARIJUANA
190039,2017188103.0,2017190000000000.0,2203,burglary-business-by-force,burglary,3/22/17 2:27,3/22/17 13:45,-104.9890317,39.6828213,overland,MARIJUANA
190497,2016630926.0,2016630000000000.0,2203,burglary-business-by-force,burglary,10/2/16 1:15,10/2/16 9:54,-104.99028090000002,39.6962266,overland,MARIJUANA
190557,2017112609.0,2017110000000000.0,2203,burglary-business-by-force,burglary,2/18/17 1:29,2/18/17 1:33,-105.0006001,39.7268206,lincoln-park,MARIJUANA
191008,201681275.0,201681000000000.0,1205,robbery-street,robbery,2/7/16 23:00,2/8/16 0:38,-104.90942549999998,39.7638355,northeast-park-hill,MARIJUANA
191183,2016749275.0,2016750000000000.0,2203,burglary-business-by-force,burglary,11/23/16 4:05,11/23/16 4:06,-104.9359965,39.678205600000005,university-hills,MARIJUANA
191186,2016749300.0,2016750000000000.0,2203,burglary-business-by-force,burglary,11/23/16 4:30,11/23/16 5:14,-104.99479109999999,39.697152100000004,athmar-park,MARIJUANA
191230,201695696.0,201696000000000.0,2202,burglary-residence-by-force,burglary,2/14/16 15:19,2/14/16 16:23,-104.9870622,39.7549287,five-points,MARIJUANA
191844,2017108633.0,2017110000000000.0,2303,theft-shoplift,larceny,1/25/17 8:00,2/16/17 13:55,-104.9079017,39.771995000000004,northeast-park-hill,MARIJUANA
192193,201690495.0,201690000000000.0,2203,burglary-business-by-force,burglary,2/12/16 3:11,2/12/16 3:49,-104.9807805,39.764600200000004,five-points,MARIJUANA
192202,201690619.0,201691000000000.0,2203,burglary-business-by-force,burglary,2/12/16 6:35,2/12/16 7:15,-105.0254818,39.7028968,westwood,MARIJUANA
192295,201691036.0,201691000000000.0,2203,burglary-business-by-force,burglary,2/12/16 3:29,2/12/16 12:39,-104.9974616,39.6686341,overland,MARIJUANA
192795,2017238907.0,2017240000000000.0,2203,burglary-business-by-force,burglary,4/13/17 1:15,4/13/17 1:57,-104.98718829999999,39.6836946,platt-park,MARIJUANA
192889,2016772337.0,2016770000000000.0,2203,burglary-business-by-force,burglary,12/4/16 2:50,12/4/16 2:57,-104.8484563,39.790508,montbello,MARIJUANA
193090,2016802332.0,2016800000000000.0,2203,burglary-business-by-force,burglary,12/17/16 1:10,12/17/16 13:03,-104.99825690000002,39.7164197,baker,MARIJUANA
193550,2017251547.0,2017250000000000.0,2203,burglary-business-by-force,burglary,4/18/17 5:28,4/18/17 10:58,-105.0019381,39.782228100000005,sunnyside,MARIJUANA
193967,2016801829.0,2016800000000000.0,2203,burglary-business-by-force,burglary,12/17/16 1:46,12/17/16 3:10,-104.99979609999998,39.7144194,baker,MARIJUANA
194864,2017243081.0,2017240000000000.0,2202,burglary-residence-by-force,burglary,4/10/17 1:00,4/14/17 19:26,-104.97327150000001,39.732850799999994,capitol-hill,MARIJUANA
196180,201677580.0,201678000000000.0,2203,burglary-business-by-force,burglary,2/6/16 5:15,2/6/16 7:00,-104.98712909999999,39.7204951,speer,MARIJUANA
196297,2017149809.0,2017150000000000.0,1208,robbery-residence,robbery,3/5/17 20:45,3/6/17 1:12,-104.9827283,39.779282,globeville,MARIJUANA
196748,201698891.0,201699000000000.0,2203,burglary-business-by-force,burglary,2/16/16 3:40,2/16/16 4:29,-105.024698,39.7178829,valverde,MARIJUANA
197170,2017165898.0,2017170000000000.0,2302,theft-purse-snatch-no-force,larceny,3/12/17 16:00,3/12/17 16:52,-104.9812959,39.7612889,five-points,MARIJUANA
197777,2017131868.0,2017130000000000.0,2203,burglary-business-by-force,burglary,2/26/17 7:40,2/26/17 8:12,-105.05362579999999,39.7840221,regis,MARIJUANA
198040,2017165035.0,2017170000000000.0,2203,burglary-business-by-force,burglary,3/11/17 20:00,3/12/17 5:27,-104.98735359999999,39.673230100000005,rosedale,MARIJUANA
198522,2016819229.0,2016820000000000.0,2203,burglary-business-by-force,burglary,12/26/16 5:10,12/26/16 5:36,-104.98718829999999,39.6836946,platt-park,MARIJUANA
199122,2016778898.0,2016780000000000.0,2203,burglary-business-by-force,burglary,12/7/16 3:39,12/7/16 3:39,-104.9998105,39.773231200000005,sunnyside,MARIJUANA
199216,201679396.0,201679000000000.0,2204,burglary-residence-no-force,burglary,2/6/16 12:00,2/7/16 1:15,-104.9545278,39.760550200000004,skyland,MARIJUANA
199540,2017228470.0,2017230000000000.0,2202,burglary-residence-by-force,burglary,4/8/17 15:25,4/8/17 15:30,-105.04406340000001,39.6934633,mar-lee,MARIJUANA
199624,2017151765.0,2017150000000000.0,2202,burglary-residence-by-force,burglary,3/6/17 10:40,3/6/17 17:10,-105.0286794,39.750155799999995,sloan-lake,MARIJUANA
199625,2017151765.0,2017150000000000.0,3563,drug-marijuana-cultivation,drug-alcohol,3/6/17 10:40,3/6/17 17:10,-105.0286794,39.750155799999995,sloan-lake,MARIJUANA
199637,2017151925.0,2017150000000000.0,2006,arson-residence,arson,3/6/17 18:00,3/6/17 20:07,-105.033363,39.7288246,villa-park,MARIJUANA
199638,2017151925.0,2017150000000000.0,3599,drug-make-sell-other-drug,drug-alcohol,3/6/17 18:00,3/6/17 20:07,-105.033363,39.7288246,villa-park,MARIJUANA
200149,201724741.0,201725000000000.0,2999,criminal-mischief-other,public-disorder,1/5/17 4:00,1/12/17 11:17,-104.9937732,39.773224600000006,globeville,MARIJUANA
200436,2017152434.0,2017150000000000.0,2206,burglary-poss-of-tools,burglary,3/7/17 0:03,3/7/17 2:04,-104.99969329999999,39.778690999999995,sunnyside,MARIJUANA
200451,2017152781.0,2017150000000000.0,1208,robbery-residence,robbery,3/7/17 5:46,3/7/17 6:17,-105.0286794,39.750155799999995,sloan-lake,MARIJUANA
200452,2017152781.0,2017150000000000.0,2204,burglary-residence-no-force,burglary,3/7/17 5:46,3/7/17 6:17,-105.0286794,39.750155799999995,sloan-lake,MARIJUANA
200457,2017169890.0,2017170000000000.0,2399,theft-other,larceny,3/9/17 20:00,3/14/17 10:25,-104.86167859999999,39.658201700000006,kennedy,MARIJUANA
202310,2017136467.0,2017140000000000.0,2203,burglary-business-by-force,burglary,2/27/17 1:30,2/28/17 11:13,-105.0131602,39.7622733,highland,MARIJUANA
202809,2017450433.0,2017450000000000.0,2205,burglary-business-no-force,burglary,7/8/17 14:38,7/8/17 18:08,-104.8611423,39.7936576,montbello,MARIJUANA
203332,2017262996.0,2017260000000000.0,2203,burglary-business-by-force,burglary,4/22/17 22:45,4/22/17 22:55,-104.8852352,39.6548654,hampden,MARIJUANA
203644,2017498161.0,2017500000000000.0,1205,robbery-street,robbery,7/27/17 22:52,7/27/17 22:52,-105.0017986,39.7402747,auraria,MARIJUANA
203747,2017263872.0,2017260000000000.0,1205,robbery-street,robbery,4/22/17 18:30,4/23/17 12:17,-104.84552,39.7810261,montbello,MARIJUANA
203862,2017281447.0,2017280000000000.0,1205,robbery-street,robbery,5/1/17 0:20,5/1/17 3:03,-105.0528608,39.7338335,villa-park,MARIJUANA
204162,2017327174.0,2017330000000000.0,5707,criminal-trespassing,all-other-crimes,5/20/17 4:15,5/20/17 6:17,-105.01345459999999,39.7300974,lincoln-park,MARIJUANA
205921,2017417485.0,2017420000000000.0,2999,criminal-mischief-other,public-disorder,6/26/17 3:26,6/26/17 5:11,-105.01349540000001,39.7206236,valverde,MARIJUANA
206982,2017405553.0,2017410000000000.0,2203,burglary-business-by-force,burglary,6/21/17 2:45,6/21/17 12:29,-104.85045040000001,39.78460020000001,montbello,MARIJUANA
207145,2017407620.0,2017410000000000.0,2203,burglary-business-by-force,burglary,6/22/17 4:20,6/22/17 5:49,-104.91454440000001,39.6786333,virginia-village,MARIJUANA
207790,2017390304.0,2017390000000000.0,2203,burglary-business-by-force,burglary,6/15/17 1:05,6/15/17 1:18,-104.9919273,39.675476399999994,overland,MARIJUANA
207791,2017390334.0,2017390000000000.0,2203,burglary-business-by-force,burglary,6/15/17 1:37,6/15/17 1:56,-104.99194009999998,39.7115059,baker,MARIJUANA
207997,2017423013.0,2017420000000000.0,2203,burglary-business-by-force,burglary,6/28/17 4:32,6/28/17 5:47,-104.94161480000001,39.7883731,elyria-swansea,MARIJUANA
208707,2017483750.0,2017480000000000.0,2203,burglary-business-by-force,burglary,7/22/17 5:09,7/22/17 6:36,-105.0247003,39.708096000000005,athmar-park,MARIJUANA
209478,2017571248.0,2017570000000000.0,1205,robbery-street,robbery,8/26/17 17:18,8/26/17 18:14,-105.0076439,39.7469703,auraria,MARIJUANA
209650,2018295711.0,2018300000000000.0,2203,burglary-business-by-force,burglary,5/3/18 2:45,5/3/18 15:10,-105.05237959999998,39.7117213,barnum-west,MARIJUANA
210181,201778267.0,201778000000000.0,2999,criminal-mischief-other,public-disorder,2/4/17 3:23,2/4/17 3:37,-104.98712909999999,39.7204951,speer,MARIJUANA
210354,2018113603.0,2018110000000000.0,1313,assault-simple,other-crimes-against-persons,2/16/18 20:30,2/16/18 21:14,-104.98565990000002,39.7274123,capitol-hill,MARIJUANA
210453,2018238910.0,2018240000000000.0,2399,theft-other,larceny,4/10/18 14:32,4/10/18 15:41,-104.96557820000001,39.772378,cole,MARIJUANA
211004,201797828.0,201798000000000.0,2203,burglary-business-by-force,burglary,2/12/17 3:02,2/12/17 3:02,-104.973045,39.744058700000004,city-park-west,MARIJUANA
211347,2017514254.0,2017510000000000.0,2202,burglary-residence-by-force,burglary,3/8/17 2:00,8/1/17 14:44,-105.03963130000001,39.748294,sloan-lake,MARIJUANA
211367,201761001.0,201761000000000.0,2204,burglary-residence-no-force,burglary,1/27/17 23:50,1/27/17 23:52,-105.0010443,39.7563395,union-station,MARIJUANA
213143,2017652968.0,2017650000000000.0,2399,theft-other,larceny,9/28/17 22:21,9/29/17 9:00,-105.01039809999999,39.6789864,college-view-south-platte,MARIJUANA
213667,2018142056.0,2018140000000000.0,2203,burglary-business-by-force,burglary,3/1/18 0:20,3/1/18 0:34,-104.8852354,39.6548489,hampden,MARIJUANA
214795,2017678119.0,2017680000000000.0,1208,robbery-residence,robbery,10/9/17 13:53,10/9/17 15:17,-105.0306505,39.7319681,villa-park,MARIJUANA
214957,201795714.0,201796000000000.0,2203,burglary-business-by-force,burglary,2/11/17 4:08,2/11/17 4:33,-104.89803390000002,39.7403936,east-colfax,MARIJUANA
215146,2017630291.0,2017630000000000.0,2203,burglary-business-by-force,burglary,9/15/17 1:00,9/19/17 16:24,-104.97881559999999,39.770049,five-points,MARIJUANA
215275,2018141268.0,2018140000000000.0,2205,burglary-business-no-force,burglary,11/9/17 14:00,2/28/18 17:54,-104.86297240000002,39.7810312,montbello,MARIJUANA
216478,2017640874.0,2017640000000000.0,1202,robbery-business,robbery,9/23/17 20:50,9/23/17 21:25,-104.9271467,39.7399844,hale,MARIJUANA
216700,201785392.0,201785000000000.0,2203,burglary-business-by-force,burglary,2/7/17 0:45,2/7/17 9:28,-104.99194009999998,39.7115059,baker,MARIJUANA
217025,2018262861.0,2018260000000000.0,2399,theft-other,larceny,4/19/18 19:51,4/19/18 21:05,-104.99383610000001,39.7733924,globeville,MARIJUANA
217198,2017570165.0,2017570000000000.0,2203,burglary-business-by-force,burglary,8/26/17 0:30,8/26/17 7:18,-105.0127143,39.7312308,lincoln-park,MARIJUANA
218240,201796229.0,201796000000000.0,2303,theft-shoplift,larceny,2/11/17 10:00,2/11/17 13:44,-104.99763940000001,39.750035700000005,union-station,MARIJUANA
218394,2017627619.0,2017630000000000.0,2999,criminal-mischief-other,public-disorder,9/10/17 6:00,9/18/17 14:35,-104.999781,39.677646,college-view-south-platte,MARIJUANA
218860,2017679095.0,2017680000000000.0,2203,burglary-business-by-force,burglary,10/9/17 22:38,10/10/17 0:06,-105.04873459999999,39.699262899999994,westwood,MARIJUANA
219138,201785765.0,201786000000000.0,2399,theft-other,larceny,2/3/17 8:00,2/7/17 13:15,-104.99979609999998,39.7144194,baker,MARIJUANA
219491,2018263560.0,2018260000000000.0,2205,burglary-business-no-force,burglary,4/20/18 3:26,4/20/18 4:27,-104.99383610000001,39.7733924,globeville,MARIJUANA
219532,2017544522.0,2017540000000000.0,2203,burglary-business-by-force,burglary,8/16/17 5:01,8/16/17 6:18,-104.92423729999999,39.7781705,northeast-park-hill,MARIJUANA
219759,2017655509.0,2017660000000000.0,2203,burglary-business-by-force,burglary,9/30/17 4:55,9/30/17 6:52,-104.9919273,39.675476399999994,overland,MARIJUANA
220426,2017527690.0,2017530000000000.0,2203,burglary-business-by-force,burglary,8/9/17 3:50,8/9/17 8:24,-104.92423729999999,39.7781705,northeast-park-hill,MARIJUANA
220507,2017651394.0,2017650000000000.0,2399,theft-other,larceny,9/28/17 16:10,9/28/17 20:10,-104.8940882,39.7859172,stapleton,MARIJUANA
220508,2017651394.0,2017650000000000.0,1313,assault-simple,other-crimes-against-persons,9/28/17 16:10,9/28/17 20:10,-104.8940882,39.7859172,stapleton,MARIJUANA
220740,201798204.0,201798000000000.0,2203,burglary-business-by-force,burglary,2/12/17 3:40,2/12/17 9:39,-104.9964915,39.668190700000004,overland,MARIJUANA
221143,2018295374.0,2018300000000000.0,2203,burglary-business-by-force,burglary,5/3/18 3:17,5/3/18 3:17,-105.0243508,39.6883421,ruby-hill,MARIJUANA
221348,20177133.0,20177100000000.0,2308,theft-from-bldg,larceny,1/4/17 8:40,1/4/17 8:50,-105.02548700000001,39.7236786,barnum,MARIJUANA
223422,2017619786.0,2017620000000000.0,2999,criminal-mischief-other,public-disorder,9/15/17 0:41,9/15/17 12:21,-104.9807805,39.764600200000004,five-points,MARIJUANA
224041,2017428538.0,2017430000000000.0,7399,public-order-crimes-other,all-other-crimes,6/30/17 12:00,6/30/17 13:31,-104.9932111,39.785523600000005,globeville,MARIJUANA
224495,2017462013.0,2017460000000000.0,2203,burglary-business-by-force,burglary,7/12/17 20:00,7/13/17 11:02,-104.9982993,39.7204252,baker,MARIJUANA
224789,2017616012.0,2017620000000000.0,1313,assault-simple,other-crimes-against-persons,9/13/17 18:50,9/13/17 22:32,-105.02464350000001,39.7217179,valverde,MARIJUANA
224790,2017616012.0,2017620000000000.0,2999,criminal-mischief-other,public-disorder,9/13/17 18:50,9/13/17 22:32,-105.02464350000001,39.7217179,valverde,MARIJUANA
226300,201728896.0,201729000000000.0,2203,burglary-business-by-force,burglary,1/14/17 3:31,1/14/17 3:55,-104.9940494,39.7719273,globeville,MARIJUANA
226426,2017563174.0,2017560000000000.0,2303,theft-shoplift,larceny,8/22/17 17:40,8/23/17 17:33,-104.9432584,39.7736335,elyria-swansea,MARIJUANA
226519,2017306393.0,2017310000000000.0,1208,robbery-residence,robbery,5/11/17 4:00,5/11/17 11:03,-104.99614380000001,39.7161389,baker,MARIJUANA
227116,2017458791.0,2017460000000000.0,2202,burglary-residence-by-force,burglary,7/12/17 2:26,7/12/17 2:31,-105.03963130000001,39.748294,sloan-lake,MARIJUANA
227318,2017532052.0,2017530000000000.0,1210,robbery-purse-snatch-w-force,robbery,8/10/17 20:32,8/10/17 20:42,-105.02090009999999,39.7690803,highland,MARIJUANA
228128,2017492588.0,2017490000000000.0,1315,menacing-felony-w-weap,aggravated-assault,7/25/17 21:30,7/25/17 23:20,-104.96564550000001,39.739745500000005,cheesman-park,MARIJUANA
228255,2017601900.0,2017600000000000.0,5707,criminal-trespassing,all-other-crimes,9/7/17 23:50,9/7/17 23:57,-104.946502,39.7868232,elyria-swansea,MARIJUANA
229521,2017404666.0,2017400000000000.0,2204,burglary-residence-no-force,burglary,6/20/17 12:00,6/21/17 0:19,-104.94319909999999,39.7690047,clayton,MARIJUANA
229787,2017447455.0,2017450000000000.0,2305,theft-items-from-vehicle,theft-from-motor-vehicle,7/7/17 11:59,7/7/17 12:48,-105.0247003,39.708096000000005,athmar-park,MARIJUANA
231209,20174380.0,20174400000000.0,2203,burglary-business-by-force,burglary,1/3/17 3:52,1/3/17 4:34,-104.98714640000001,39.6797054,platt-park,MARIJUANA
232998,2017395592.0,2017400000000000.0,2203,burglary-business-by-force,burglary,6/17/17 2:46,6/17/17 2:54,-104.8852352,39.6548654,hampden,MARIJUANA
233619,2017552433.0,2017550000000000.0,2203,burglary-business-by-force,burglary,8/19/17 4:59,8/19/17 5:14,-105.05362579999999,39.7840221,regis,MARIJUANA
233903,2017443974.0,2017440000000000.0,1313,assault-simple,other-crimes-against-persons,7/6/17 2:40,7/6/17 3:09,-104.9410817,39.7405456,city-park,MARIJUANA
234935,2017595562.0,2017600000000000.0,2999,criminal-mischief-other,public-disorder,8/23/17 2:50,9/5/17 15:35,-104.8646097,39.7793901,montbello,MARIJUANA
234936,2017595563.0,2017600000000000.0,2999,criminal-mischief-other,public-disorder,8/16/17 2:20,9/5/17 15:41,-104.8646097,39.7793901,montbello,MARIJUANA
239730,2018134462.0,2018130000000000.0,2203,burglary-business-by-force,burglary,2/26/18 4:30,2/26/18 5:04,-104.9402356,39.6727846,university-hills,MARIJUANA
240529,2018128470.0,2018130000000000.0,2399,theft-other,larceny,2/12/18 12:40,2/23/18 13:04,-104.9266459,39.776883700000006,northeast-park-hill,MARIJUANA
242818,2018129740.0,2018130000000000.0,1316,threats-to-injure,public-disorder,2/23/18 21:00,2/23/18 21:10,-105.03965359999998,39.7692759,west-highland,MARIJUANA
245996,2018147913.0,2018150000000000.0,2203,burglary-business-by-force,burglary,3/3/18 4:39,3/3/18 9:14,-104.97361799999999,39.673408200000004,rosedale,MARIJUANA
246131,2018272817.0,2018270000000000.0,2203,burglary-business-by-force,burglary,4/24/18 0:35,4/24/18 0:47,-104.9964915,39.668190700000004,overland,MARIJUANA
247877,2017122020.0,2017120000000000.0,2205,burglary-business-no-force,burglary,2/22/17 3:38,2/22/17 3:47,-104.97881559999999,39.770049,five-points,MARIJUANA
248317,2018433541.0,2018430000000000.0,1315,aggravated-assault,aggravated-assault,6/28/18 11:10,6/28/18 13:11,-104.989935,39.7521383,five-points,MARIJUANA
248490,2018272817.0,2018270000000000.0,2999,criminal-mischief-other,public-disorder,4/24/18 0:35,4/24/18 0:47,-104.9964915,39.668190700000004,overland,MARIJUANA
250195,2018336741.0,2018340000000000.0,2303,theft-shoplift,larceny,5/19/18 10:11,5/19/18 14:33,-104.86836740000001,39.654174700000006,hampden,MARIJUANA
250803,2016426024.0,2016430000000000.0,2999,criminal-mischief-other,public-disorder,7/6/16 3:10,7/6/16 4:18,-104.9992513,39.697127200000004,athmar-park,MARIJUANA
250871,2018296656.0,2018300000000000.0,3532,drug-cocaine-possess,drug-alcohol,5/3/18 16:10,5/3/18 18:06,-104.99166729999999,39.752585100000005,five-points,MARIJUANA
250902,2018286628.0,2018290000000000.0,2999,criminal-mischief-other,public-disorder,4/29/18 17:55,4/29/18 18:49,-104.9410512,39.66584,wellshire,MARIJUANA
251549,2016426024.0,2016430000000000.0,2399,theft-other,larceny,7/6/16 3:10,7/6/16 4:18,-104.9992513,39.697127200000004,athmar-park,MARIJUANA
252279,2018123617.0,2018120000000000.0,2203,burglary-business-by-force,burglary,2/20/18 23:17,2/21/18 15:32,-104.94383090000001,39.778160299999996,elyria-swansea,MARIJUANA
253055,2018268169.0,2018270000000000.0,2999,criminal-mischief-other,public-disorder,4/22/18 2:00,4/22/18 3:25,-105.024778,39.714989700000004,valverde,MARIJUANA
253807,2018285956.0,2018290000000000.0,2308,theft-from-bldg,larceny,4/29/18 11:14,4/29/18 11:15,-104.989935,39.7521383,five-points,MARIJUANA
254712,2018470230.0,2018470000000000.0,2203,burglary-business-by-force,burglary,7/12/18 0:18,7/12/18 0:42,-104.8749993,39.7083319,windsor,MARIJUANA
254714,2018470221.0,2018470000000000.0,2203,burglary-business-by-force,burglary,7/12/18 0:00,7/12/18 1:02,-105.03989490000001,39.705946399999995,westwood,MARIJUANA
256189,2018470175.0,2018470000000000.0,2203,burglary-business-by-force,burglary,7/11/18 23:32,7/11/18 23:36,-104.98795690000001,39.68014,overland,MARIJUANA
256755,2018294406.0,2018290000000000.0,2303,theft-shoplift,larceny,5/1/18 17:47,5/2/18 20:00,-104.96941729999999,39.739888799999996,cheesman-park,MARIJUANA
257538,2018324352.0,2018320000000000.0,2303,theft-shoplift,larceny,5/14/18 13:50,5/14/18 14:31,-104.9964915,39.668190700000004,overland,MARIJUANA
258425,2018488459.0,2018490000000000.0,2203,burglary-business-by-force,burglary,7/19/18 2:00,7/19/18 9:00,-104.8645423,39.7907523,montbello,MARIJUANA
258926,2018296656.0,2018300000000000.0,1313,assault-simple,other-crimes-against-persons,5/3/18 16:10,5/3/18 18:06,-104.99166729999999,39.752585100000005,five-points,MARIJUANA
259065,2018441095.0,2018440000000000.0,2203,burglary-business-by-force,burglary,7/1/18 5:50,7/1/18 7:39,-104.97003909999998,39.7776004,elyria-swansea,MARIJUANA
260555,2014185907.0,2014190000000000.0,2203,burglary-business-by-force,burglary,4/12/14 20:00,4/13/14 10:48,-104.99817639999999,39.7162381,baker,MARIJUANA
261375,2014136776.0,2014140000000000.0,2303,theft-shoplift,larceny,3/4/14 17:35,3/17/14 15:24,-104.99817639999999,39.7162381,baker,MARIJUANA
261405,201427938.0,201428000000000.0,2203,burglary-business-by-force,burglary,1/17/14 3:40,1/17/14 3:58,-105.02084450000001,39.7694068,sunnyside,MARIJUANA
262105,2014282243.0,2014280000000000.0,1316,threats-to-injure,public-disorder,6/2/14 21:30,6/2/14 22:42,-105.0025966,39.710489100000004,athmar-park,MARIJUANA
262350,2014455327.0,2014460000000000.0,2204,burg-auto-theft-resd-no-force,burglary,8/28/14 23:00,8/29/14 11:12,-104.9071797,39.7008802,washington-virginia-vale,MARIJUANA
262470,2014454832.0,2014450000000000.0,2203,burglary-business-by-force,burglary,8/29/14 0:20,8/29/14 0:26,-104.92568590000002,39.7807114,northeast-park-hill,MARIJUANA
262578,2014276089.0,2014280000000000.0,2601,theft-confidence-game,white-collar-crime,5/30/14 15:00,5/30/14 19:43,-104.99430659999999,39.746631,cbd,MARIJUANA
262579,2014276106.0,2014280000000000.0,2203,burglary-business-by-force,burglary,5/28/14 20:00,5/30/14 20:35,-104.9866554,39.7303321,capitol-hill,MARIJUANA
262701,2014340194.0,2014340000000000.0,1202,robbery-business,robbery,7/2/14 16:58,7/2/14 17:08,-104.9873259,39.683829700000004,platt-park,MARIJUANA
